fold_id,feature,feature_group,gain_importance,split_importance
15,comp_365d_median_age_diff,rule_based_comparable,1147723.421508789,1067.0
15,comp_365d_median_area_diff_pct,rule_based_comparable,773663.5841827393,806.0
15,comp_365d_median_days_diff,rule_based_comparable,924979.9008407593,951.0
15,comp_365d_median_distance,rule_based_comparable,859999.1354217529,764.0
15,comp_365d_median_price,rule_based_comparable,773102.0762939453,643.0
15,comp_365d_nearest_distance,rule_based_comparable,750193.5443115234,788.0
15,comp_365d_nearest_price,rule_based_comparable,1001989.7951202393,910.0
15,comp_365d_std_price,rule_based_comparable,1354882.0055541992,1126.0
15,comp_365d_weighted_mean_price,rule_based_comparable,19057915.333503723,512.0
15,comp_730d_count,rule_based_comparable,0.0,0.0
15,comp_730d_mean_price,rule_based_comparable,48383413.5705719,568.0
15,comp_730d_median_age_diff,rule_based_comparable,1319379.8228683472,1096.0
15,comp_730d_median_area_diff_pct,rule_based_comparable,902204.0806274414,886.0
15,comp_730d_median_days_diff,rule_based_comparable,916282.1801681519,897.0
15,comp_730d_median_distance,rule_based_comparable,874220.9801330566,736.0
15,comp_730d_median_price,rule_based_comparable,1794596.0998077393,605.0
15,comp_730d_nearest_distance,rule_based_comparable,903204.0479125977,798.0
15,comp_730d_nearest_price,rule_based_comparable,2413105.8946533203,981.0
15,comp_730d_std_price,rule_based_comparable,1579135.6207504272,1301.0
15,comp_730d_weighted_mean_price,rule_based_comparable,118217720.97807312,722.0
15,district,location_time,482476.70093536377,398.0
15,district_count_180d,time_aware_market,1204296.8478469849,894.0
15,district_median_price_180d,time_aware_market,1194093.605682373,811.0
15,district_median_price_365d,time_aware_market,1426447.9338226318,872.0
15,district_price_change_180_365,time_aware_market,1093904.505859375,1075.0
15,district_type_count_180d,time_aware_market,955883.6885223389,770.0
15,district_type_median_price_180d,time_aware_market,1025909.4457321167,692.0
15,district_type_median_price_365d,time_aware_market,882455.6424560547,658.0
15,district_type_price_change_180_365,time_aware_market,941386.6204681396,1016.0
15,emb_1095d_count,embedding_reranker_comparable,0.0,0.0
15,emb_1095d_max_reranker_score,embedding_reranker_comparable,1164020.0669937134,998.0
15,emb_1095d_max_similarity,embedding_reranker_comparable,816844.9147262573,747.0
15,emb_1095d_mean_price,embedding_reranker_comparable,1011133.0747375488,589.0
15,emb_1095d_mean_reranker_score,embedding_reranker_comparable,794028.3580703735,783.0
15,emb_1095d_mean_similarity,embedding_reranker_comparable,603320.1857452393,584.0
15,emb_1095d_median_age_diff,embedding_reranker_comparable,1570003.5194473267,1190.0
15,emb_1095d_median_area_diff_pct,embedding_reranker_comparable,1013248.6788330078,947.0
15,emb_1095d_median_days_diff,embedding_reranker_comparable,1039295.8052368164,1040.0
15,emb_1095d_median_price,embedding_reranker_comparable,657136.0570678711,640.0
15,emb_1095d_median_similarity,embedding_reranker_comparable,578438.2183685303,595.0
15,emb_1095d_nearest_price,embedding_reranker_comparable,1251799.7087860107,951.0
15,emb_1095d_std_price,embedding_reranker_comparable,1252291.3301010132,1183.0
15,emb_1095d_weighted_mean_price,embedding_reranker_comparable,22881676.285110474,911.0
15,emb_730d_count,embedding_reranker_comparable,0.0,0.0
15,emb_730d_max_reranker_score,embedding_reranker_comparable,1013604.749420166,801.0
15,emb_730d_max_similarity,embedding_reranker_comparable,753344.2629394531,724.0
15,emb_730d_mean_price,embedding_reranker_comparable,614267.0612869263,509.0
15,emb_730d_mean_reranker_score,embedding_reranker_comparable,750077.7209625244,768.0
15,emb_730d_mean_similarity,embedding_reranker_comparable,545125.457107544,581.0
15,emb_730d_median_age_diff,embedding_reranker_comparable,1530890.9912338257,1144.0
15,emb_730d_median_area_diff_pct,embedding_reranker_comparable,1138441.4865570068,1013.0
15,emb_730d_median_days_diff,embedding_reranker_comparable,1020600.4915466309,1051.0
15,emb_730d_median_price,embedding_reranker_comparable,787304.266204834,722.0
15,emb_730d_median_similarity,embedding_reranker_comparable,640895.3319244385,644.0
15,emb_730d_nearest_price,embedding_reranker_comparable,1207983.6855697632,931.0
15,emb_730d_std_price,embedding_reranker_comparable,1356301.4075012207,1141.0
15,emb_730d_weighted_mean_price,embedding_reranker_comparable,24019404.812820435,884.0
15,floor,basic_housing,3158026.156517029,866.0
15,floor_ratio,basic_housing,802669.5235595703,683.0
15,has_elevator,basic_housing,42958.56103515625,16.0
15,has_management,basic_housing,73921.51947021484,49.0
15,has_parking,basic_housing,639923.725769043,136.0
15,is_basement,basic_housing,0.0,0.0
15,land_area_m2,basic_housing,2638747.7239837646,1795.0
15,living_rooms,basic_housing,496311.81547546387,314.0
15,main_building_area_m2,basic_housing,1747477.9358139038,1264.0
15,main_building_area_ping,basic_housing,435495.01374816895,310.0
15,main_use_missing,note_or_quality_flags,223855.79034423828,89.0
15,material,location_time,647813.197883606,199.0
15,multi_floor,basic_housing,189890.14129638672,119.0
15,parking_area_m2,basic_housing,1838430.0762939453,913.0
15,physical_condition_flag,note_or_quality_flags,515296.1831359863,211.0
15,renovation_flag,note_or_quality_flags,27189.81605529785,41.0
15,rooms,basic_housing,1091462.9262313843,410.0
15,total_floor,basic_housing,1487885.6789474487,914.0
15,trade_month,location_time,247014.4497833252,270.0
15,trade_quarter,location_time,173561.03607177734,161.0
15,trade_year,location_time,174174.71127319336,151.0
15,trade_yq,location_time,321909.5216064453,271.0
